title,description,link,category
UČITELJ/UČITELJICA GLAZBENE KULTURE,"Opis posla: PRIPREMA I IZVOĐENJE NASTAVE GLAZBENE KULTURE, Kategorija: PROFESORI, NASTAVNICI I STRUČNJACI ZA OBRAZOVANJE, Rok za prijavu: 09.03.2016, Mjesto rada: VRBOVA, Općina: STARO PETROVO SELO, Županija: BRODSKO-POSAVSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75109152,"Profesori, nastavnici i stručnjaci za obrazovanje"
UČITELJ/UČITELJICA GLAZBENE KULTURE,"Opis posla: <BR />, Kategorija: PROFESORI, NASTAVNICI I STRUČNJACI ZA OBRAZOVANJE, Rok za prijavu: 09.03.2016, Mjesto rada: FUŽINE, Općina: FUŽINE, Županija: PRIMORSKO-GORANSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75124450,"Profesori, nastavnici i stručnjaci za obrazovanje"
UČITELJ/UČITELJICA HRVATSKOG JEZIKA,"Opis posla: UČITELJ/UČITELJICA HRVATSKOG JEZIKA, Kategorija: PROFESORI, NASTAVNICI I STRUČNJACI ZA OBRAZOVANJE, Rok za prijavu: 09.03.2016, Mjesto rada: SVETI IVAN ŽABNO, Općina: SVETI IVAN ŽABNO, Županija: KOPRIVNIČKO-KRIŽEVAČKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75118835,"Profesori, nastavnici i stručnjaci za obrazovanje"
UČITELJ/UČITELJICA HRVATSKOG JEZIKA,"Opis posla: UČITELJ/UČITELJICA HRVATSKOG JEZIKA, Kategorija: PROFESORI, NASTAVNICI I STRUČNJACI ZA OBRAZOVANJE, Rok za prijavu: 09.03.2016, Mjesto rada: SOKOLOVAC, Općina: SOKOLOVAC, Županija: KOPRIVNIČKO-KRIŽEVAČKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75118205,"Profesori, nastavnici i stručnjaci za obrazovanje"
UČITELJ/UČITELJICA HRVATSKOG JEZIKA,"Opis posla: UČITELJ/UČITELJICA HRVATSKOG JEZIKA, Kategorija: PROFESORI, NASTAVNICI I STRUČNJACI ZA OBRAZOVANJE, Rok za prijavu: 08.03.2016, Mjesto rada: ĐAKOVO, Općina: ĐAKOVO, Županija: OSJEČKO-BARANJSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75101761,"Profesori, nastavnici i stručnjaci za obrazovanje"
UČITELJ/UČITELJICA HRVATSKOG JEZIKA - STRUČNO OSPOSOBLJAVANJE ZA RAD BEZ ZASNIVANJA RADNOG ODNOSA,"Opis posla: UČITELJ/UČITELJICA HRVATSKOG JEZIKA - STRUČNO OSPOSOBLJAVANJE ZA RAD BEZ ZASNIVANJA RADNOG ODNOSA, Kategorija: PROFESORI, NASTAVNICI I STRUČNJACI ZA OBRAZOVANJE, Rok za prijavu: 12.03.2016, Mjesto rada: VINKOVCI, Općina: VINKOVCI, Županija: VUKOVARSKO-SRIJEMSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75225119,"Profesori, nastavnici i stručnjaci za obrazovanje"
UČITELJ/UČITELJICA INFORMATIKE SA ZNANJEM MAĐARSKOG JEZIKA,"Opis posla: UČITELJ/UČITELJICA INFORMATIKE SA ZNANJEM MAĐARSKOG JEZIKA, Kategorija: PROFESORI, NASTAVNICI I STRUČNJACI ZA OBRAZOVANJE, Rok za prijavu: 10.03.2016, Mjesto rada: ZMAJEVAC, Općina: KNEŽEVI VINOGRADI, Županija: OSJEČKO-BARANJSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75209821,"Profesori, nastavnici i stručnjaci za obrazovanje"
UČITELJ/UČITELJICA MATEMATIKE,"Opis posla: UČITELJ/UČITELJICA MATEMATIKE, Kategorija: PROFESORI, NASTAVNICI I STRUČNJACI ZA OBRAZOVANJE, Rok za prijavu: 09.03.2016, Mjesto rada: BJELOVAR, Općina: BJELOVAR, Županija: BJELOVARSKO-BILOGORSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75136196,"Profesori, nastavnici i stručnjaci za obrazovanje"
UČITELJ/UČITELJICA MATEMATIKE,"Opis posla: UČITELJ/UČITELJICA MATEMATIKE, Kategorija: PROFESORI, NASTAVNICI I STRUČNJACI ZA OBRAZOVANJE, Rok za prijavu: 05.03.2016, Mjesto rada: ČABAR, Općina: ČABAR, Županija: PRIMORSKO-GORANSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75077124,"Profesori, nastavnici i stručnjaci za obrazovanje"
UČITELJ/UČITELJICA MATEMATIKE,"Opis posla: -UČITELJ/UČITELJICA MATEMATIKE, Kategorija: PROFESORI, NASTAVNICI I STRUČNJACI ZA OBRAZOVANJE, Rok za prijavu: 31.03.2016, Mjesto rada: RAB, Općina: RAB, Županija: PRIMORSKO-GORANSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=74833273,"Profesori, nastavnici i stručnjaci za obrazovanje"
UČITELJ/UČITELJICA MATEMATIKE,"Opis posla: UČITELJ/UČITELJICA MATEMATIKE, Kategorija: PROFESORI, NASTAVNICI I STRUČNJACI ZA OBRAZOVANJE, Rok za prijavu: 09.03.2016, Mjesto rada: SVETI IVAN ŽABNO, Općina: SVETI IVAN ŽABNO, Županija: KOPRIVNIČKO-KRIŽEVAČKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75118377,"Profesori, nastavnici i stručnjaci za obrazovanje"
UČITELJ/UČITELJICA MATEMATIKE,"Opis posla: POSLOVI UČITELJA MATEMATIKE, Kategorija: PROFESORI, NASTAVNICI I STRUČNJACI ZA OBRAZOVANJE, Rok za prijavu: 11.03.2016, Mjesto rada: ŠTRIGOVA, Općina: ŠTRIGOVA, Županija: MEĐIMURSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75176589,"Profesori, nastavnici i stručnjaci za obrazovanje"
UČITELJ/UČITELJICA MATEMATIKE,"Opis posla: UČITELJ/UČITELJICA MATEMATIKE, Kategorija: PROFESORI, NASTAVNICI I STRUČNJACI ZA OBRAZOVANJE, Rok za prijavu: 08.03.2016, Mjesto rada: ILOK, Općina: ILOK, Županija: VUKOVARSKO-SRIJEMSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75036730,"Profesori, nastavnici i stručnjaci za obrazovanje"
UČITELJ/UČITELJICA POVIJESTI,"Opis posla: UČITELJ/UČITELJICA POVIJESTI, Kategorija: PROFESORI, NASTAVNICI I STRUČNJACI ZA OBRAZOVANJE, Rok za prijavu: 08.03.2016, Mjesto rada: POŽEGA, Općina: POŽEGA, Županija: POŽEŠKO-SLAVONSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75089958,"Profesori, nastavnici i stručnjaci za obrazovanje"
UČITELJ/UČITELJICA PRIRODE - BIOLOGIJE,"Opis posla: UČITELJ/UČITELJICA PRIRODE - BIOLOGIJE, Kategorija: PROFESORI, NASTAVNICI I STRUČNJACI ZA OBRAZOVANJE, Rok za prijavu: 08.03.2016, Mjesto rada: VELIKO TRGOVIŠĆE, Općina: VELIKO TRGOVIŠĆE, Županija: KRAPINSKO-ZAGORSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75088583,"Profesori, nastavnici i stručnjaci za obrazovanje"
UČITELJ/UČITELJICA RAZREDNE NASTAVE,"Opis posla: UČITELJ/UČITELJICA RAZREDNE NASTAVE, Kategorija: PROFESORI, NASTAVNICI I STRUČNJACI ZA OBRAZOVANJE, Rok za prijavu: 08.03.2016, Mjesto rada: ĐAKOVO, Općina: ĐAKOVO, Županija: OSJEČKO-BARANJSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75100271,"Profesori, nastavnici i stručnjaci za obrazovanje"
UČITELJ/UČITELJICA RAZREDNE NASTAVE,"Opis posla: <P>RAZREDNA NASTAVA</P>, Kategorija: PROFESORI, NASTAVNICI I STRUČNJACI ZA OBRAZOVANJE, Rok za prijavu: 10.03.2016, Mjesto rada: ČAGLIN, Općina: ČAGLIN, Županija: POŽEŠKO-SLAVONSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75157911,"Profesori, nastavnici i stručnjaci za obrazovanje"
UČITELJ/UČITELJICA RAZREDNE NASTAVE,"Opis posla: ODGOJNO OBRAZOVNI PROCESI, Kategorija: PROFESORI, NASTAVNICI I STRUČNJACI ZA OBRAZOVANJE, Rok za prijavu: 11.03.2016, Mjesto rada: SOLIN, Općina: SOLIN, Županija: SPLITSKO-DALMATINSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75212055,"Profesori, nastavnici i stručnjaci za obrazovanje"
UČITELJ/UČITELJICA RAZREDNE NASTAVE NA MAĐARSKOM JEZIKU,"Opis posla: UČITELJ/UČITELJICA RAZREDNE NASTAVE NA MAĐARSKOM JEZIKU, Kategorija: PROFESORI, NASTAVNICI I STRUČNJACI ZA OBRAZOVANJE, Rok za prijavu: 08.03.2016, Mjesto rada: ZMAJEVAC, Općina: KNEŽEVI VINOGRADI, Županija: OSJEČKO-BARANJSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75120726,"Profesori, nastavnici i stručnjaci za obrazovanje"
UČITELJ/UČITELJICA RAZREDNE NASTAVE-SOR,"Opis posla: -UČITELJ/UČITELJICA RAZREDNE NASTAVE, Kategorija: PROFESORI, NASTAVNICI I STRUČNJACI ZA OBRAZOVANJE, Rok za prijavu: 12.03.2016, Mjesto rada: VRATIŠINEC, Općina: VRATIŠINEC, Županija: MEĐIMURSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75236979,"Profesori, nastavnici i stručnjaci za obrazovanje"
UČITELJ/UČITELJICA SOLFEGGIA,"Opis posla: UČITELJ/UČITELJICA SOLFEGGIA, Kategorija: PROFESORI, NASTAVNICI I STRUČNJACI ZA OBRAZOVANJE, Rok za prijavu: 10.03.2016, Mjesto rada: BELI MANASTIR, Općina: BELI MANASTIR, Županija: OSJEČKO-BARANJSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75145879,"Profesori, nastavnici i stručnjaci za obrazovanje"
UČITELJ/UČITELJICA TEHNIČKE KULTURE,"Opis posla: UČITELJ/UČITELJICA TEHNIČKE KULTURE, Kategorija: PROFESORI, NASTAVNICI I STRUČNJACI ZA OBRAZOVANJE, Rok za prijavu: 08.03.2016, Mjesto rada: ILOK, Općina: ILOK, Županija: VUKOVARSKO-SRIJEMSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75039480,"Profesori, nastavnici i stručnjaci za obrazovanje"
UČITELJ/UČITELJICA TEHNIČKE KULTURE NA MAĐARSKOM JEZIKU,"Opis posla: UČITELJ/UČITELJICA TEHNIČKE KULTURE, Kategorija: PROFESORI, NASTAVNICI I STRUČNJACI ZA OBRAZOVANJE, Rok za prijavu: 08.03.2016, Mjesto rada: ZMAJEVAC, Općina: KNEŽEVI VINOGRADI, Županija: OSJEČKO-BARANJSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75119523,"Profesori, nastavnici i stručnjaci za obrazovanje"
UČITELJ/UČITELJICA TJELESNE I ZDRAVSTVENE KULTURE,"Opis posla: UČITELJ/UČITELJICA TJELESNE I ZDRAVSTVENE KULTURE, Kategorija: PROFESORI, NASTAVNICI I STRUČNJACI ZA OBRAZOVANJE, Rok za prijavu: 09.03.2016, Mjesto rada: ĐAKOVO, Općina: ĐAKOVO, Županija: OSJEČKO-BARANJSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75117689,"Profesori, nastavnici i stručnjaci za obrazovanje"
UČITELJ/UČITELJICA TJELESNE I ZDRAVSTVENE KULTURE - STRUČNO OSPOSOBLJAVANJE ZA RAD BEZ ZASNIVANJA RADNOG ODNOSA,"Opis posla: UČITELJ/UČITELJICA TJELESNE I ZDRAVSTVENE KULTURE - STRUČNO OSPOSOBLJAVANJE ZA RAD BEZ ZASNIVANJA RADNOG ODNOSA, Kategorija: PROFESORI, NASTAVNICI I STRUČNJACI ZA OBRAZOVANJE, Rok za prijavu: 10.03.2016, Mjesto rada: VINKOVCI, Općina: VINKOVCI, Županija: VUKOVARSKO-SRIJEMSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75178996,"Profesori, nastavnici i stručnjaci za obrazovanje"
UČITELJ-ICA HRVATSKOG JEZIKA,"Opis posla: UČITELJ-ICA HRVATSKOG JEZIKA, Kategorija: PROFESORI, NASTAVNICI I STRUČNJACI ZA OBRAZOVANJE, Rok za prijavu: 05.03.2016, Mjesto rada: SLIVNO, Općina: RUNOVIĆI, Županija: SPLITSKO-DALMATINSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75042689,"Profesori, nastavnici i stručnjaci za obrazovanje"
VJEROUČITELJ/VJEROUČITELJICA,"Opis posla: VJEROUČITELJ/ICA - STRUČNO OSPOSOBLJAVANJE BEZ ZASNIVANJA RADNOG ODNOSA, Kategorija: PROFESORI, NASTAVNICI I STRUČNJACI ZA OBRAZOVANJE, Rok za prijavu: 09.03.2016, Mjesto rada: VIROVITICA, Općina: VIROVITICA, Županija: VIROVITIČKO-PODRAVSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75136998,"Profesori, nastavnici i stručnjaci za obrazovanje"
ZAPOSLENIK/CA U ZNANSTVENO-NASTAVNO ZVANJE REDOVITOG PROFESORA U TRAJNOM ZVANJU I NA RADNO MJESTO REDOVITOG PROFESORA U TRAJNOM ZVANJU IZ ZNANSTVENOG,"Opis posla: ZAPOSLENIKA U ZNANSTVENO-NASTAVNO ZVANJE REDOVITOG PROFESORA U TRAJNOM ZVANJU I NA RADNO MJESTO REDOVITOG PROFESORA U TRAJNOM ZVANJU IZ ZNANSTVENOG PODRUČJA HUMANISTIČKIH ZNANOSTI, ZNANSTVENOG POLJA FILOLOGIJE, ZNANSTVENE GRANE TEORIJA I POVIJEST KNJIŽEVNOSTI, Kategorija: PROFESORI, NASTAVNICI I STRUČNJACI ZA OBRAZOVANJE, Rok za prijavu: 10.03.2016, Mjesto rada: OSIJEK, Općina: OSIJEK, Županija: OSJEČKO-BARANJSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=74607356,"Profesori, nastavnici i stručnjaci za obrazovanje"
ZAPOSLENIK/CA U ZNANSTVENO-NASTAVNOM ZVANJU IZVANREDNOG PROFESORA I RADNOM MJESTU IZVANREDNOG PROFESORA IZ ZNANSTVENOG PODRUČJA HUMANISTIČKIH ZNANOSTI,"Opis posla: 1. JEDNOG ZAPOSLENIKA/ZAPOSLENICE U ZNANSTVENO-NASTAVNOM ZVANJU IZVANREDNOG PROFESORA I RADNOM MJESTU IZVANREDNOG PROFESORA IZ ZNANSTVENOG PODRUČJA HUMANISTIČKIH ZNANOSTI, ZNANSTVENOG POLJA FILOLOGIJA, ZNANSTVENE GRANE KROATISTIKA NA NEODREĐENO VRIJEME U PUNOM RADNOM VREMENU,, Kategorija: PROFESORI, NASTAVNICI I STRUČNJACI ZA OBRAZOVANJE, Rok za prijavu: 16.03.2016, Mjesto rada: OSIJEK, Općina: OSIJEK, Županija: OSJEČKO-BARANJSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=74795916,"Profesori, nastavnici i stručnjaci za obrazovanje"
ZNANSTVENI/A SURADNIK/CA,"Opis posla: ZNANSTVENI/A SURADNIK/CA, Kategorija: PROFESORI, NASTAVNICI I STRUČNJACI ZA OBRAZOVANJE, Rok za prijavu: 21.03.2016, Mjesto rada: OSIJEK, Općina: OSIJEK, Županija: OSJEČKO-BARANJSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=74866275,"Profesori, nastavnici i stručnjaci za obrazovanje"
"PRIPRAVNIK/CA - INFORMATIČKO TEHNIČKE, MATEMATIČKE, EKONOMSKE STRUKE","Opis posla: PROUČAVANJE TEHNIČKE ANALIZE FINANCIJSKIH TRŽIŠTA, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 26.03.2016, Mjesto rada: OSIJEK, Općina: OSIJEK, Županija: OSJEČKO-BARANJSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=74357145,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
REFERENT/ICA PRODAJE I MARKETINGA,"Opis posla: REFERENT/ICA PRODAJE I MARKETINGA, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 06.03.2016, Mjesto rada: ZAGREB, Općina: GRAD ZAGREB, Županija: GRAD ZAGREB",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75028021,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
1.RUKOVODITELJ/ICA ODSJEKA - FINANCIJSKI I RAČUNOVODSTVENI POSLOVI,"Opis posla: 1.RUKOVODITELJ/ICA ODSJEKA - FINANCIJSKI I RAČUNOVODSTVENI POSLOVI, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 12.03.2016, Mjesto rada: ZAGREB, Općina: GRAD ZAGREB, Županija: GRAD ZAGREB",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75196757,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
2. DIPLOMIRANI/A KNJIŽNIČAR/KA,"Opis posla: 2. DIPLOMIRANI/A KNJIŽNIČAR/KA, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 12.03.2016, Mjesto rada: ZAGREB, Općina: GRAD ZAGREB, Županija: GRAD ZAGREB",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75196814,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
3. DIPLOMIRANI/A KNJIŽNIČAR/KA,"Opis posla: <P>3. DIPLOMIRANI/A KNJIŽNIČAR/KA</P>, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 12.03.2016, Mjesto rada: ZAGREB, Općina: GRAD ZAGREB, Županija: GRAD ZAGREB",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75196986,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
3D ANIMATOR-MODELATOR/3D ANIMATORICA-MODELATORICA,"Opis posla: <P>3D ANIMATOR-MODELATOR/3D ANIMATORICA-MODELATORICA</P>, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 15.03.2016, Mjesto rada: ZAGREB, Općina: GRAD ZAGREB, Županija: GRAD ZAGREB",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75134190,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
4. DIPLOMIRANI/A KNJIŽNIČAR/KA,"Opis posla: <P>4. DIPLOMIRANI/A KNJIŽNIČAR/KA</P>, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 12.03.2016, Mjesto rada: ZAGREB, Općina: GRAD ZAGREB, Županija: GRAD ZAGREB",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75197100,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
6. VIŠI/A STRUČNI/A SAVJETNIK/CA ZA JAVNU NABAVU,"Opis posla: 6. VIŠI/A STRUČNI/A SAVJETNIK/CA ZA JAVNU NABAVU, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 12.03.2016, Mjesto rada: ZAGREB, Općina: GRAD ZAGREB, Županija: GRAD ZAGREB",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75200023,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
7. STRUČNI/A SURADNIK/CA U ODJELU BIBLIOGRAFSKO SREDIŠTE,"Opis posla: <P>7. STRUČNI/A SURADNIK/CA U ODJELU BIBLIOGRAFSKO SREDIŠTE</P>, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 12.03.2016, Mjesto rada: ZAGREB, Općina: GRAD ZAGREB, Županija: GRAD ZAGREB",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75200080,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
8. KONZERVATOR/ICA RESTAURATOR/ICA U ODJELU ZAŠTITA I POHRANA,"Opis posla: <P>8. KONZERVATOR/ICA RESTAURATOR/ICA U ODJELU ZAŠTITA I POHRANA</P>, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 12.03.2016, Mjesto rada: ZAGREB, Općina: GRAD ZAGREB, Županija: GRAD ZAGREB",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75200194,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
AD OPERATIONS JUNIOR/ OPERATER MARKETINŠKIH DIGITALNIH KAMPANJA (M/Ž),"Opis posla: UPOZNAVANJE I SAVLADAVANJE VIŠE MARKETINŠKIH KAMPANJA ZA OBAVLJANJE POSLA, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 08.03.2016, Mjesto rada: KASTAV, Općina: KASTAV, Županija: PRIMORSKO-GORANSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75121757,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
ADMINISTRATIVNI INFORMATIČKI SLUŽBENIK (M/Ž),"Opis posla: - ADMINISTRATIVNI POSLOVI OPĆENITO I POSLOVI VEZANI UZ OBRAZOVNU DJELATNOST<BR />
- ODRŽAVANJE WEB STRANICE USTANOVE<BR />
- ADMINISTRIRANJE WEB STRANICE USTANOVE<BR />
- UPIS KNJIGA U PROGRAM ZA OBRADU KNJIGA METEL<BR />
- VOĐENJE ANDRAGOŠKIH EVIDENCIJA POLAZNIKA OBRAZOVANJA ODRASLIH<BR />
- SREĐIVANJE ARHIVE I VOĐENJE URUDŽBENOG ZAPISNIKA<BR />
- SLAGANJE KNJIŽNOG FONDA<BR />
- OSTALI POSLOVI, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 10",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75038392,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
ADMINISTRATIVNI REFERENT/REFERENTICA STRUČNO OSPOSOBLJAVANJE ZA RAD,"Opis posla: ADMINISTRATIVNI REFERENT/REFERENTICA STRUČNO OSPOSOBLJAVANJE ZA RAD, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 08.03.2016, Mjesto rada: VOĐINCI, Općina: VOĐINCI, Županija: VUKOVARSKO-SRIJEMSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75138602,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
ADMINISTRATIVNI TAJNIK II. VRSTE (M/Ž),"Opis posla: ADMINISTRATIVNI TAJNIK II. VRSTE, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 11.03.2016, Mjesto rada: MURTER, Općina: MURTER-KORNATI, Županija: ŠIBENSKO-KNINSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75187074,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
ADMINISTRATIVNI TAJNIK/TAJNICA,"Opis posla: ADMINISTRATIVNI TAJNIK/TAJNICA, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 07.03.2016, Mjesto rada: KARLOVAC, Općina: KARLOVAC, Županija: KARLOVAČKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75101417,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
ADMINISTRATIVNO-MARKETINŠKI DJELATNIK (M/Ž),"Opis posla: PROVEDBA ADMINISTRATIVNIH I MARKETINŠKIH AKTIVNOSTI UDRUGE, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 06.03.2016, Mjesto rada: ŠIBENIK, Općina: ŠIBENIK, Županija: ŠIBENSKO-KNINSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=74928040,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
ADMINISTRATOR - PRODAJNI PREDSTAVNIK (M/Ž),"Opis posla: ADMINISTRATOR - PRODAJNI PREDSTAVNIK (M/Ž), Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 19.03.2016, Mjesto rada: BLATO, Općina: BLATO, Županija: DUBROVAČKO-NERETVANSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75231822,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
ADMINISTRATOR/ICA,"Opis posla: PRIJAVA I ODJAVA TURISTA, KOMUNIKACIJA SA TURISTIMA, ORGANIZACIJA MANIFESTACIJA, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 07.03.2016, Mjesto rada: MARINA, Općina: MARINA, Županija: SPLITSKO-DALMATINSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75057872,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
AGENT  U  POSREDOVANJU   PROMETA  NEKRETNINA  (M/Ž),"Opis posla: <BR />, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 31.03.2016, Mjesto rada: ZADAR, Općina: ZADAR, Županija: ZADARSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=74107736,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
AGENT/AGENTICA PRODAJEI REZERVACIJA U TURIZMU,"Opis posla: AGENT/AGENTICA PRODAJEI REZERVACIJA U TURIZMU, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 23.03.2016, Mjesto rada: BIOGRAD NA MORU, Općina: BIOGRAD NA MORU, Županija: ZADARSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75186501,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
